id,movie_name,time,year,nation,director,company,grade,actor1,actor2,actor3,poster_url,link_url,user_rating,genre_id
347,테이큰 2,92,20120927,프랑스,올리비에 메가턴,이십세기폭스코리아(주),청소년관람불가,54,595,649,https://ssl.pstatic.net/imgmovie/mdi/mit110/1244/124476_P01_105202.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124476,0,13
348,메리다와 마법의 숲,102,20120927,미국,마크 앤드류스,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,254,597,891,https://ssl.pstatic.net/imgmovie/mdi/mit110/0766/76691_P65_145705.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76691,7.64,12
349,간첩,115,20120920,한국,우민호,(주)영화사울림,15세이상관람가,198,408,154,https://ssl.pstatic.net/imgmovie/mdi/mit110/0924/92471_P25_174604.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92471,7.18,4
350,점쟁이들,119,20121003,한국,신정원,(주)사람엔터테인먼트,15세이상관람가,159,598,561,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88453_P54_164903.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88453,5.8,16
351,19곰 테드,106,20120927,미국,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,255,599,663,https://ssl.pstatic.net/imgmovie/mdi/mit110/1044/104426_P34_112925.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104426,7.35,16
352,테드: 황금도시 파이티티를 찾아서,92,20120920,스페인,엔리케 가토,(주)싸이더스,전체관람가,256,600,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94190_P02_155614.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94190,7.93,12
353,늑대아이,117,20120913,일본,호소다 마모루,(주)미디어데이,전체관람가,86,601,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1785/178513_P01_163027.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178513,0,12
354,피에타,104,20120906,한국,김기덕,(주)김기덕 필름,청소년관람불가,257,602,892,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137350_P10_112159.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137350,8.35,4
355,도둑들,135,20120725,한국,최동훈,(주)케이퍼필름,15세이상관람가,136,53,268,https://ssl.pstatic.net/imgmovie/mdi/mit110/1782/178203_P01_163239.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178203,0,13
356,타워,121,20121225,한국,김지훈,씨제이이앤엠(주),12세이상관람가,1,73,323,https://ssl.pstatic.net/imgmovie/mdi/mit110/1814/181420_P01_113442.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181420,0,4
357,레미제라블,158,20121219,미국,톰 후퍼,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,91,213,321,https://ssl.pstatic.net/imgmovie/mdi/mit110/1852/185276_P01_160458.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185276,0,4
358,라이프 오브 파이,126,20130101,미국,이안,주식회사 해리슨앤컴퍼니,전체관람가,258,603,893,https://ssl.pstatic.net/imgmovie/mdi/mit110/0873/87309_P40_102555.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87309,8.85,14
359,반창꼬,120,20121219,한국,정기훈,(주)영화사오름,15세이상관람가,259,604,395,https://ssl.pstatic.net/imgmovie/mdi/mit110/0910/91045_P22_161618.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91045,8.57,5
360,호빗: 뜻밖의 여정,169,20121213,미국,피터 잭슨,워너브러더스 코리아(주),12세이상관람가,260,605,310,https://ssl.pstatic.net/imgmovie/mdi/mit110/0680/68073_P77_163654.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68073,8.42,14
361,주먹왕 랄프,108,20121219,미국,리치 무어,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,261,606,894,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152632_P19_104759.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152632,8.7,12
362,가문의 영광5 - 가문의 귀환,104,20121219,한국,정용기,(주)태원엔터테인먼트,15세이상관람가,262,3,895,https://ssl.pstatic.net/imgmovie/mdi/mit110/0969/96969_P15_104202.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96969,6.05,16
363,잠베지아: 신비한 나무섬의 비밀,83,20121225,남아프리카공화국,웨인 쏜리,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,263,607,896,https://ssl.pstatic.net/imgmovie/mdi/mit110/0917/91703_P15_151909.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91703,8.7,12
364,니코: 산타비행단의 모험,76,20121225,핀란드,캐리 주스넌,씨너스엔터테인먼트(주),전체관람가,264,608,897,https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100926_P00_105755.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100926,8.47,12
365,나의 PS 파트너,114,20121206,한국,변성현,나의PS파트너 문화산업전문회사,청소년관람불가,265,104,898,https://ssl.pstatic.net/imgmovie/mdi/mit110/0908/90885_P24_115143.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90885,8.23,5
366,지.아이.조 2,110,20130328,미국,존 추,파라마운트 픽쳐스,15세이상관람가,43,183,899,https://ssl.pstatic.net/imgmovie/mdi/mit110/0724/72405_P65_102151.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72405,7.06,13
367,연애의 온도,112,20130321,한국,노덕,(주)뱅가드스튜디오,청소년관람불가,266,347,900,https://ssl.pstatic.net/imgmovie/mdi/mit110/0969/96959_P35_144245.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96959,7.44,5
368,파파로티,127,20130314,한국,윤종찬,케이엠컬쳐㈜,15세이상관람가,267,368,337,https://ssl.pstatic.net/imgmovie/mdi/mit110/0856/85640_P36_134257.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85640,8.25,4
369,신세계,134,20130221,한국,박훈정,(주)사나이픽처스,청소년관람불가,268,6,12,https://ssl.pstatic.net/imgmovie/mdi/mit110/1779/177981_P01_164728.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177981,0,8
370,웜 바디스,97,20130314,미국,조나단 레빈,씨제이이앤엠(주),15세이상관람가,269,609,572,https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92047_P43_135102.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92047,8.52,5
371,7번방의 선물,127,20130123,한국,이환경,(주)화인웍스,15세이상관람가,270,610,901,https://ssl.pstatic.net/imgmovie/mdi/mit110/0947/94775_P00_102022.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94775,8.83,16
